user_last_activity,user_device_type,user,user_country,user_state,user_timezone,device_key,user_details_key,user_id,user_name,user_email
1645647974,mobile,United States_Texas,United States,Texas,America/Chicago,2,157_Ky Luigi,157,Ky Luigi,kluigi4c@opera.com
1625033284,tablet,United States_Texas,United States,Texas,America/Chicago,3,140_Adriano Lysons,140,Adriano Lysons,alysons3v@nymag.com
1645924862,mobile,United States_Texas,United States,Texas,America/Chicago,2,137_Clywd Weaving,137,Clywd Weaving,cweaving3s@hao123.com
1629629284,tablet,United States_Texas,United States,Texas,America/Chicago,3,128_Ned Fargher,128,Ned Fargher,nfargher3j@patch.com
1641569866,tablet,United States_Texas,United States,Texas,America/Chicago,3,125_Bellina Elgood,125,Bellina Elgood,belgood3g@techcrunch.com
1622142890,tablet,United States_Texas,United States,Texas,America/Chicago,3,118_Clare Bigham,118,Clare Bigham,cbigham39@un.org
1623016202,tablet,United States_Texas,United States,Texas,America/Chicago,3,110_Eydie Yurkiewicz,110,Eydie Yurkiewicz,eyurkiewicz31@addtoany.com
1633820117,laptop,United States_Texas,United States,Texas,America/Chicago,1,96_Major Goodchild,96,Major Goodchild,mgoodchild2n@aol.com
1632662317,laptop,United States_Texas,United States,Texas,America/Chicago,1,80_Margo Humpage,80,Margo Humpage,mhumpage27@odnoklassniki.ru
1621997275,laptop,United States_Texas,United States,Texas,America/Chicago,1,72_Brade Mapledoore,72,Brade Mapledoore,bmapledoore1z@rakuten.co.jp
1647048461,tablet,United States_Texas,United States,Texas,America/Chicago,3,39_Nanete Berthot,39,Nanete Berthot,nberthot12@youtube.com
1626545474,tablet,United States_Texas,United States,Texas,America/Chicago,3,30_Mariana Winny,30,Mariana Winny,mwinnyt@virginia.edu
1623017619,tablet,United States_Texas,United States,Texas,America/Chicago,3,24_Jereme Giacovelli,24,Jereme Giacovelli,jgiacovellin@skype.com
1646166968,laptop,United States_Texas,United States,Texas,America/Chicago,1,17_Biron Bakey,17,Biron Bakey,bbakeyg@theguardian.com
1631195761,tablet,United States_Texas,United States,Texas,America/Chicago,3,13_Dael Keyzor,13,Dael Keyzor,dkeyzorc@usa.gov
1619607319,tablet,United States_Texas,United States,Texas,America/Chicago,3,9_Adeline Misselbrook,9,Adeline Misselbrook,amisselbrook8@stanford.edu
1647118213,tablet,United States_Texas,United States,Texas,America/Chicago,3,7_Ruben Deekes,7,Ruben Deekes,rdeekes6@istockphoto.com
1639989364,mobile,United States_Alaska,United States,Alaska,America/Juneau,2,713_Neely O'Hallagan,713,Neely O'Hallagan,nohallaganjs@businessinsider.com
1649931398,mobile,United States_Alaska,United States,Alaska,America/Juneau,2,707_Morna Ellaman,707,Morna Ellaman,mellamanjm@blogspot.com
1626500489,laptop,United States_Alaska,United States,Alaska,America/Juneau,1,678_Cody Oakwood,678,Cody Oakwood,coakwoodit@ebay.com
1649175161,tablet,United States_Alaska,United States,Alaska,America/Juneau,3,572_Sax Caraher,572,Sax Caraher,scaraherfv@hatena.ne.jp
1648925021,tablet,United States_Alaska,United States,Alaska,America/Juneau,3,146_Nertie Biasini,146,Nertie Biasini,nbiasini41@amazon.de
1627569409,tablet,United States_Pennsylvania,United States,Pennsylvania,America/New_York,3,992_Arney Klimuk,992,Arney Klimuk,aklimukrj@rambler.ru
1646534413,tablet,United States_Pennsylvania,United States,Pennsylvania,America/New_York,3,991_Gayleen Arnell,991,Gayleen Arnell,garnellri@shinystat.com
1642703527,mobile,United States_Pennsylvania,United States,Pennsylvania,America/New_York,2,961_Alexandrina Castagnier,961,Alexandrina Castagnier,acastagnierqo@auda.org.au
1642743162,mobile,United States_Pennsylvania,United States,Pennsylvania,America/New_York,2,920_Cathrin Henrichs,920,Cathrin Henrichs,chenrichspj@vimeo.com
1620642688,mobile,United States_Pennsylvania,United States,Pennsylvania,America/New_York,2,902_Kirsten Harler,902,Kirsten Harler,kharlerp1@ebay.co.uk
1645303191,tablet,United States_Pennsylvania,United States,Pennsylvania,America/New_York,3,865_Vinnie Windrass,865,Vinnie Windrass,vwindrasso0@last.fm
1643684626,mobile,United States_Pennsylvania,United States,Pennsylvania,America/New_York,2,840_Merrili Triebner,840,Merrili Triebner,mtriebnernb@google.fr
1623305997,mobile,United States_Pennsylvania,United States,Pennsylvania,America/New_York,2,803_Doe Angrock,803,Doe Angrock,dangrockma@devhub.com
1630631150,laptop,United States_Pennsylvania,United States,Pennsylvania,America/New_York,1,792_Rowan Barradell,792,Rowan Barradell,rbarradelllz@amazon.co.jp
1637519082,tablet,United States_Pennsylvania,United States,Pennsylvania,America/New_York,3,785_Mortimer Mobbs,785,Mortimer Mobbs,mmobbsls@shareasale.com
1630268570,laptop,United States_Pennsylvania,United States,Pennsylvania,America/New_York,1,777_Alasteir Venton,777,Alasteir Venton,aventonlk@taobao.com
1625996255,mobile,United States_Pennsylvania,United States,Pennsylvania,America/New_York,2,765_Sterne Mower,765,Sterne Mower,smowerl8@angelfire.com
1640895138,tablet,United States_Pennsylvania,United States,Pennsylvania,America/New_York,3,726_Kurt Poletto,726,Kurt Poletto,kpolettok5@ucla.edu
1622579553,tablet,United States_Pennsylvania,United States,Pennsylvania,America/New_York,3,710_Aubrette Monkeman,710,Aubrette Monkeman,amonkemanjp@symantec.com
1621136082,tablet,United States_Pennsylvania,United States,Pennsylvania,America/New_York,3,698_Barron Bonnett,698,Barron Bonnett,bbonnettjd@google.de
1647673134,mobile,United States_Pennsylvania,United States,Pennsylvania,America/New_York,2,673_Francisco Guitte,673,Francisco Guitte,fguitteio@webmd.com
1648877631,tablet,United States_Pennsylvania,United States,Pennsylvania,America/New_York,3,669_Heinrick Authers,669,Heinrick Authers,hauthersik@jimdo.com
1625490517,laptop,United States_Pennsylvania,United States,Pennsylvania,America/New_York,1,650_Amalea Westell,650,Amalea Westell,awestelli1@booking.com
1629295770,tablet,United States_Pennsylvania,United States,Pennsylvania,America/New_York,3,633_Adrianna Barenski,633,Adrianna Barenski,abarenskihk@mlb.com
1631317168,tablet,United States_Pennsylvania,United States,Pennsylvania,America/New_York,3,590_Jordon Loughrey,590,Jordon Loughrey,jloughreygd@irs.gov
1626577008,tablet,United States_Pennsylvania,United States,Pennsylvania,America/New_York,3,510_Basil Marty,510,Basil Marty,bmartye5@narod.ru
1631706457,tablet,United States_Pennsylvania,United States,Pennsylvania,America/New_York,3,502_Berkley Hallgate,502,Berkley Hallgate,bhallgatedx@cocolog-nifty.com
1630810295,tablet,United States_Pennsylvania,United States,Pennsylvania,America/New_York,3,475_Edee Leyzell,475,Edee Leyzell,eleyzelld6@list-manage.com
1645688233,tablet,United States_Pennsylvania,United States,Pennsylvania,America/New_York,3,456_Verne Macauley,456,Verne Macauley,vmacauleycn@surveymonkey.com
1630735470,mobile,United States_Pennsylvania,United States,Pennsylvania,America/New_York,2,403_Yalonda Dionisetto,403,Yalonda Dionisetto,ydionisettob6@sbwire.com
1647438597,tablet,United States_Pennsylvania,United States,Pennsylvania,America/New_York,3,309_Dedra Moulster,309,Dedra Moulster,dmoulster8k@homestead.com
1645822513,tablet,United States_Pennsylvania,United States,Pennsylvania,America/New_York,3,267_Terese Twidell,267,Terese Twidell,ttwidell7e@dmoz.org
1647741232,mobile,United States_Pennsylvania,United States,Pennsylvania,America/New_York,2,221_Abbye McGreil,221,Abbye McGreil,amcgreil64@amazon.com
1648368095,mobile,United States_Pennsylvania,United States,Pennsylvania,America/New_York,2,211_Lawry Lindsell,211,Lawry Lindsell,llindsell5u@istockphoto.com
1625142836,tablet,United States_Pennsylvania,United States,Pennsylvania,America/New_York,3,182_Erminia Gellately,182,Erminia Gellately,egellately51@army.mil
1633072169,tablet,United States_Pennsylvania,United States,Pennsylvania,America/New_York,3,180_Dame Jozaitis,180,Dame Jozaitis,djozaitis4z@uiuc.edu
1634020094,mobile,United States_Pennsylvania,United States,Pennsylvania,America/New_York,2,164_Yuma Wakeley,164,Yuma Wakeley,ywakeley4j@cloudflare.com
1648192848,mobile,United States_Pennsylvania,United States,Pennsylvania,America/New_York,2,122_Pavel Tatlow,122,Pavel Tatlow,ptatlow3d@omniture.com
1630060452,laptop,United States_Pennsylvania,United States,Pennsylvania,America/New_York,1,115_Ame Snoad,115,Ame Snoad,asnoad36@japanpost.jp
1620390123,tablet,United States_Pennsylvania,United States,Pennsylvania,America/New_York,3,85_Andras De Beneditti,85,Andras De Beneditti,ade2c@istockphoto.com
1624344009,mobile,United States_Pennsylvania,United States,Pennsylvania,America/New_York,2,46_Christen Remer,46,Christen Remer,cremer19@umich.edu
1630743870,tablet,United States_Pennsylvania,United States,Pennsylvania,America/New_York,3,43_Brinna Waters,43,Brinna Waters,bwaters16@washingtonpost.com
1633689720,tablet,United States_North Carolina,United States,North Carolina,America/New_York,3,882_Ernestus MacNeill,882,Ernestus MacNeill,emacneilloh@weather.com
1622885340,tablet,United States_North Carolina,United States,North Carolina,America/New_York,3,866_Paulita Feehery,866,Paulita Feehery,pfeeheryo1@blogtalkradio.com
1642500820,tablet,United States_North Carolina,United States,North Carolina,America/New_York,3,836_Ninetta Kundert,836,Ninetta Kundert,nkundertn7@va.gov
1647253240,mobile,United States_North Carolina,United States,North Carolina,America/New_York,2,798_Gladi Androletti,798,Gladi Androletti,gandrolettim5@vinaora.com
1647648316,tablet,United States_North Carolina,United States,North Carolina,America/New_York,3,779_Emelia Domengue,779,Emelia Domengue,edomenguelm@cafepress.com
1633898092,laptop,United States_North Carolina,United States,North Carolina,America/New_York,1,766_Kristina Pascho,766,Kristina Pascho,kpaschol9@vinaora.com
1645188221,mobile,United States_North Carolina,United States,North Carolina,America/New_York,2,725_Kyrstin Jancey,725,Kyrstin Jancey,kjanceyk4@is.gd
1637783790,tablet,United States_North Carolina,United States,North Carolina,America/New_York,3,695_Meryl Lerhinan,695,Meryl Lerhinan,mlerhinanja@cornell.edu
1624214912,tablet,United States_North Carolina,United States,North Carolina,America/New_York,3,693_Conrado Josovitz,693,Conrado Josovitz,cjosovitzj8@imgur.com
1627191629,mobile,United States_North Carolina,United States,North Carolina,America/New_York,2,691_Berta Manoch,691,Berta Manoch,bmanochj6@rambler.ru
1635303032,tablet,United States_North Carolina,United States,North Carolina,America/New_York,3,613_Rozele Grog,613,Rozele Grog,rgrogh0@newyorker.com
1640872118,tablet,United States_North Carolina,United States,North Carolina,America/New_York,3,576_Penny Anespie,576,Penny Anespie,panespiefz@nytimes.com
1631356763,laptop,United States_North Carolina,United States,North Carolina,America/New_York,1,513_Natale Vasentsov,513,Natale Vasentsov,nvasentsove8@wikia.com
1640315294,tablet,United States_North Carolina,United States,North Carolina,America/New_York,3,415_Burch Kristoffersen,415,Burch Kristoffersen,bkristoffersenbi@globo.com
1637041078,tablet,United States_North Carolina,United States,North Carolina,America/New_York,3,392_Carly Carrane,392,Carly Carrane,ccarraneav@bloomberg.com
1620759115,laptop,United States_North Carolina,United States,North Carolina,America/New_York,1,342_Sal Tonge,342,Sal Tonge,stonge9h@slashdot.org
1643211693,tablet,United States_North Carolina,United States,North Carolina,America/New_York,3,303_Shay Skuse,303,Shay Skuse,sskuse8e@exblog.jp
1622595790,laptop,United States_North Carolina,United States,North Carolina,America/New_York,1,300_Gena Maddaford,300,Gena Maddaford,gmaddaford8b@newyorker.com
1634716634,tablet,United States_North Carolina,United States,North Carolina,America/New_York,3,288_Giavani Cowderay,288,Giavani Cowderay,gcowderay7z@deliciousdays.com
1620529700,tablet,United States_North Carolina,United States,North Carolina,America/New_York,3,244_Fonzie Sparhawk,244,Fonzie Sparhawk,fsparhawk6r@accuweather.com
1637460225,tablet,United States_North Carolina,United States,North Carolina,America/New_York,3,160_Artemis Priest,160,Artemis Priest,apriest4f@ebay.com
1627694995,tablet,United States_North Carolina,United States,North Carolina,America/New_York,3,151_Layton Soppett,151,Layton Soppett,lsoppett46@instagram.com
1641272997,tablet,United States_North Carolina,United States,North Carolina,America/New_York,3,51_Morgana Bursnoll,51,Morgana Bursnoll,mbursnoll1e@github.io
1643866187,tablet,United States_Florida,United States,Florida,America/New_York,3,999_Tally O'Keeffe,999,Tally O'Keeffe,tokeefferq@gmpg.org
1641472739,mobile,United States_Florida,United States,Florida,America/New_York,2,989_Vidovik Kerfut,989,Vidovik Kerfut,vkerfutrg@com.com
1624178220,tablet,United States_Florida,United States,Florida,America/New_York,3,974_Bab Rayne,974,Bab Rayne,brayner1@icq.com
1648628736,tablet,United States_Florida,United States,Florida,America/New_York,3,968_Decca Regan,968,Decca Regan,dreganqv@parallels.com
1635189222,tablet,United States_Florida,United States,Florida,America/New_York,3,960_Allen Kemm,960,Allen Kemm,akemmqn@shinystat.com
1643215172,tablet,United States_Florida,United States,Florida,America/New_York,3,941_Marline Feake,941,Marline Feake,mfeakeq4@rakuten.co.jp
1646548773,laptop,United States_Florida,United States,Florida,America/New_York,1,940_Tally Choffin,940,Tally Choffin,tchoffinq3@wired.com
1640328018,mobile,United States_Florida,United States,Florida,America/New_York,2,938_Lindsay Wybrow,938,Lindsay Wybrow,lwybrowq1@mlb.com
1635711723,laptop,United States_Florida,United States,Florida,America/New_York,1,926_Jabez Capineer,926,Jabez Capineer,jcapineerpp@hp.com
1638571872,mobile,United States_Florida,United States,Florida,America/New_York,2,916_Foster Quinsee,916,Foster Quinsee,fquinseepf@behance.net
1640293384,laptop,United States_Florida,United States,Florida,America/New_York,1,912_Fernando Chaloner,912,Fernando Chaloner,fchalonerpb@people.com.cn
1650454693,mobile,United States_Florida,United States,Florida,America/New_York,2,885_Beck Hambatch,885,Beck Hambatch,bhambatchok@networkadvertising.org
1620266603,tablet,United States_Florida,United States,Florida,America/New_York,3,820_Antonin Donaghie,820,Antonin Donaghie,adonaghiemr@skyrock.com
1644755024,tablet,United States_Florida,United States,Florida,America/New_York,3,811_Ad Corstan,811,Ad Corstan,acorstanmi@t.co
1629113722,laptop,United States_Florida,United States,Florida,America/New_York,1,804_Gery Ogg,804,Gery Ogg,goggmb@boston.com
1636125339,tablet,United States_Florida,United States,Florida,America/New_York,3,800_Anny Brithman,800,Anny Brithman,abrithmanm7@timesonline.co.uk
1632870860,tablet,United States_Florida,United States,Florida,America/New_York,3,791_Laurie Paniman,791,Laurie Paniman,lpanimanly@tiny.cc
1643520751,tablet,United States_Florida,United States,Florida,America/New_York,3,782_Myrwyn Lundy,782,Myrwyn Lundy,mlundylp@yellowpages.com
1650054072,tablet,United States_Florida,United States,Florida,America/New_York,3,753_Gaston Lebbon,753,Gaston Lebbon,glebbonkw@sciencedirect.com
1635791896,laptop,United States_Florida,United States,Florida,America/New_York,1,697_Keelia Leopard,697,Keelia Leopard,kleopardjc@yolasite.com
1637097594,mobile,United States_Florida,United States,Florida,America/New_York,2,687_Germaine Cursey,687,Germaine Cursey,gcurseyj2@ovh.net
1629091459,tablet,United States_Florida,United States,Florida,America/New_York,3,685_Martie Pickrell,685,Martie Pickrell,mpickrellj0@fema.gov
1630061761,tablet,United States_Florida,United States,Florida,America/New_York,3,667_Daria Sandercock,667,Daria Sandercock,dsandercockii@webmd.com
1642748985,tablet,United States_Florida,United States,Florida,America/New_York,3,660_Trix Kimbling,660,Trix Kimbling,tkimblingib@godaddy.com
1634252371,mobile,United States_Florida,United States,Florida,America/New_York,2,659_Hall Hollingsby,659,Hall Hollingsby,hhollingsbyia@usatoday.com
1632909358,laptop,United States_Florida,United States,Florida,America/New_York,1,656_Salim Grimmert,656,Salim Grimmert,sgrimmerti7@vkontakte.ru
1623838425,mobile,United States_Florida,United States,Florida,America/New_York,2,645_Ashleigh Peasey,645,Ashleigh Peasey,apeaseyhw@naver.com
1627226946,tablet,United States_Florida,United States,Florida,America/New_York,3,629_Ewen Deeks,629,Ewen Deeks,edeekshg@google.com.br
1626213809,laptop,United States_Florida,United States,Florida,America/New_York,1,561_Imelda Trineman,561,Imelda Trineman,itrinemanfk@diigo.com
1627954430,tablet,United States_Florida,United States,Florida,America/New_York,3,541_Clio Lennard,541,Clio Lennard,clennardf0@flickr.com
1625111590,mobile,United States_Florida,United States,Florida,America/New_York,2,533_Timmy Torrans,533,Timmy Torrans,ttorranses@pbs.org
1631681390,laptop,United States_Florida,United States,Florida,America/New_York,1,532_Denney Puddle,532,Denney Puddle,dpuddleer@ibm.com
1619890110,mobile,United States_Florida,United States,Florida,America/New_York,2,503_Keely Peasee,503,Keely Peasee,kpeaseedy@ezinearticles.com
1638416493,mobile,United States_Florida,United States,Florida,America/New_York,2,498_Anne Bernardini,498,Anne Bernardini,abernardinidt@comcast.net
1634772971,tablet,United States_Florida,United States,Florida,America/New_York,3,493_Beckie Tyler,493,Beckie Tyler,btylerdo@sphinn.com
1628771945,laptop,United States_Florida,United States,Florida,America/New_York,1,465_Banky Goodreid,465,Banky Goodreid,bgoodreidcw@cargocollective.com
1628095798,tablet,United States_Florida,United States,Florida,America/New_York,3,444_Aggy Follett,444,Aggy Follett,afollettcb@ezinearticles.com
1624877046,tablet,United States_Florida,United States,Florida,America/New_York,3,440_Nan Hobson,440,Nan Hobson,nhobsonc7@webs.com
1634554370,mobile,United States_Florida,United States,Florida,America/New_York,2,424_Karine McBrier,424,Karine McBrier,kmcbrierbr@ycombinator.com
1622312564,tablet,United States_Florida,United States,Florida,America/New_York,3,422_Sara Bande,422,Sara Bande,sbandebp@ucsd.edu
1625857985,tablet,United States_Florida,United States,Florida,America/New_York,3,412_Bentlee Pethrick,412,Bentlee Pethrick,bpethrickbf@pagesperso-orange.fr
1641001445,laptop,United States_Florida,United States,Florida,America/New_York,1,411_Sephira Dewes,411,Sephira Dewes,sdewesbe@storify.com
1648107215,laptop,United States_Florida,United States,Florida,America/New_York,1,410_Darlene Merriton,410,Darlene Merriton,dmerritonbd@creativecommons.org
1624671634,tablet,United States_Florida,United States,Florida,America/New_York,3,386_Noel Mounfield,386,Noel Mounfield,nmounfieldap@desdev.cn
1638302496,tablet,United States_Florida,United States,Florida,America/New_York,3,365_Reagan Brimicombe,365,Reagan Brimicombe,rbrimicombea4@amazon.de
1642942754,tablet,United States_Florida,United States,Florida,America/New_York,3,359_Kaylyn Blunderfield,359,Kaylyn Blunderfield,kblunderfield9y@admin.ch
1624474454,laptop,United States_Florida,United States,Florida,America/New_York,1,357_Petronille Labdon,357,Petronille Labdon,plabdon9w@t-online.de
1641768758,tablet,United States_Florida,United States,Florida,America/New_York,3,349_Coralie Knuckles,349,Coralie Knuckles,cknuckles9o@dedecms.com
1623988306,tablet,United States_Florida,United States,Florida,America/New_York,3,325_Yvon Tuerena,325,Yvon Tuerena,ytuerena90@abc.net.au
1630473661,laptop,United States_Florida,United States,Florida,America/New_York,1,295_Kelly Kwiek,295,Kelly Kwiek,kkwiek86@github.io
1649002475,mobile,United States_Florida,United States,Florida,America/New_York,2,277_Vanessa Vasser,277,Vanessa Vasser,vvasser7o@prlog.org
1620266852,tablet,United States_Florida,United States,Florida,America/New_York,3,276_Maud Novacek,276,Maud Novacek,mnovacek7n@bravesites.com
1647538262,tablet,United States_Florida,United States,Florida,America/New_York,3,269_Graeme Nerval,269,Graeme Nerval,gnerval7g@multiply.com
1644814663,tablet,United States_Florida,United States,Florida,America/New_York,3,260_Ermin Du Pre,260,Ermin Du Pre,edu77@apple.com
1633513882,laptop,United States_Florida,United States,Florida,America/New_York,1,254_Nathan Kinsman,254,Nathan Kinsman,nkinsman71@unc.edu
1644226585,mobile,United States_Florida,United States,Florida,America/New_York,2,250_Mahmud Valero,250,Mahmud Valero,mvalero6x@plala.or.jp
1620699399,tablet,United States_Florida,United States,Florida,America/New_York,3,234_Sosanna Ambroz,234,Sosanna Ambroz,sambroz6h@360.cn
1635460950,mobile,United States_Florida,United States,Florida,America/New_York,2,233_Shanta Bransgrove,233,Shanta Bransgrove,sbransgrove6g@geocities.com
1637214222,tablet,United States_Florida,United States,Florida,America/New_York,3,174_Ruttger Faraker,174,Ruttger Faraker,rfaraker4t@shop-pro.jp
1629013269,laptop,United States_Florida,United States,Florida,America/New_York,1,153_Arielle Fetherstonhaugh,153,Arielle Fetherstonhaugh,afetherstonhaugh48@livejournal.com
1638069409,tablet,United States_Florida,United States,Florida,America/New_York,3,148_Jimmy Cassidy,148,Jimmy Cassidy,jcassidy43@newyorker.com
1626783523,tablet,United States_Florida,United States,Florida,America/New_York,3,135_Baxie Pittem,135,Baxie Pittem,bpittem3q@pinterest.com
1625665795,laptop,United States_Florida,United States,Florida,America/New_York,1,132_Winne Wake,132,Winne Wake,wwake3n@soundcloud.com
1625707438,laptop,United States_Florida,United States,Florida,America/New_York,1,131_Nehemiah Ferron,131,Nehemiah Ferron,nferron3m@networksolutions.com
1645199346,mobile,United States_Florida,United States,Florida,America/New_York,2,106_Madalena Cecchetelli,106,Madalena Cecchetelli,mcecchetelli2x@friendfeed.com
1648743115,tablet,United States_Florida,United States,Florida,America/New_York,3,97_Hinze Townley,97,Hinze Townley,htownley2o@mlb.com
1645671038,mobile,United States_Florida,United States,Florida,America/New_York,2,95_Cleon Gresch,95,Cleon Gresch,cgresch2m@mail.ru
1638226448,laptop,United States_Florida,United States,Florida,America/New_York,1,93_Karlan Elkins,93,Karlan Elkins,kelkins2k@google.fr
1626292989,laptop,United States_Florida,United States,Florida,America/New_York,1,92_Jude Greenwood,92,Jude Greenwood,jgreenwood2j@tinypic.com
1620226247,tablet,United States_Florida,United States,Florida,America/New_York,3,66_Yuri Spiller,66,Yuri Spiller,yspiller1t@dell.com
1645645917,mobile,United States_Florida,United States,Florida,America/New_York,2,57_Alexandr Shardlow,57,Alexandr Shardlow,ashardlow1k@springer.com
1624393124,laptop,United States_Florida,United States,Florida,America/New_York,1,48_Julius Feak,48,Julius Feak,jfeak1b@house.gov
1632033845,mobile,United States_Florida,United States,Florida,America/New_York,2,44_Davey Gravey,44,Davey Gravey,dgravey17@bbc.co.uk
1632674440,tablet,United States_Florida,United States,Florida,America/New_York,3,41_Hy Giblett,41,Hy Giblett,hgiblett14@phoca.cz
1640223899,tablet,United States_Florida,United States,Florida,America/New_York,3,40_Aguistin Alner,40,Aguistin Alner,aalner13@google.com.br
1627198125,mobile,United States_Florida,United States,Florida,America/New_York,2,29_Lolita Jennings,29,Lolita Jennings,ljenningss@ask.com
1649135045,tablet,United States_Florida,United States,Florida,America/New_York,3,5_Sara-ann Aupol,5,Sara-ann Aupol,saupol4@meetup.com
1643598050,tablet,United States_New Mexico,United States,New Mexico,America/Denver,3,719_Melodie Overill,719,Melodie Overill,moverilljy@myspace.com
1645041744,tablet,United States_New Mexico,United States,New Mexico,America/Denver,3,682_Conway Fitter,682,Conway Fitter,cfitterix@barnesandnoble.com
1638560476,tablet,United States_New Mexico,United States,New Mexico,America/Denver,3,639_Milly Beartup,639,Milly Beartup,mbeartuphq@github.com
1633116484,mobile,United States_New Mexico,United States,New Mexico,America/Denver,2,210_Nigel Caris,210,Nigel Caris,ncaris5t@nytimes.com
1636373739,tablet,United States_New Mexico,United States,New Mexico,America/Denver,3,98_Alexandra Dalman,98,Alexandra Dalman,adalman2p@census.gov
1634695229,tablet,United States_Kansas,United States,Kansas,America/Chicago,3,1000_Kora Brotherton,1000,Kora Brotherton,kbrothertonrr@phoca.cz
1627761116,mobile,United States_Kansas,United States,Kansas,America/Chicago,2,982_Sully Jiruca,982,Sully Jiruca,sjirucar9@freewebs.com
1641924883,tablet,United States_Kansas,United States,Kansas,America/Chicago,3,952_Eldon Rimbault,952,Eldon Rimbault,erimbaultqf@google.co.uk
1632299845,mobile,United States_Kansas,United States,Kansas,America/Chicago,2,872_Zack Sydney,872,Zack Sydney,zsydneyo7@mac.com
1635361093,laptop,United States_Kansas,United States,Kansas,America/Chicago,1,818_Ainsley Chooter,818,Ainsley Chooter,achootermp@1und1.de
1648291542,tablet,United States_Kansas,United States,Kansas,America/Chicago,3,794_Corrina Creaven,794,Corrina Creaven,ccreavenm1@statcounter.com
1636934766,laptop,United States_Kansas,United States,Kansas,America/Chicago,1,671_Petr Eplett,671,Petr Eplett,peplettim@ucla.edu
1622976109,mobile,United States_Kansas,United States,Kansas,America/Chicago,2,636_Raynell Van Brug,636,Raynell Van Brug,rvanhn@weather.com
1638835383,mobile,United States_Kansas,United States,Kansas,America/Chicago,2,628_Josefa Temprell,628,Josefa Temprell,jtemprellhf@cisco.com
1619842682,mobile,United States_Kansas,United States,Kansas,America/Chicago,2,442_May Poupard,442,May Poupard,mpoupardc9@shinystat.com
1624951096,laptop,United States_Kansas,United States,Kansas,America/Chicago,1,429_Wendel Helstrip,429,Wendel Helstrip,whelstripbw@prnewswire.com
1636405917,mobile,United States_Kansas,United States,Kansas,America/Chicago,2,243_Reynard MacDirmid,243,Reynard MacDirmid,rmacdirmid6q@amazon.com
1647363334,tablet,United States_Nevada,United States,Nevada,America/Los_Angeles,3,905_Mohandis Delap,905,Mohandis Delap,mdelapp4@japanpost.jp
1635051060,mobile,United States_Nevada,United States,Nevada,America/Los_Angeles,2,889_Kalil Bosworth,889,Kalil Bosworth,kbosworthoo@whitehouse.gov
1620890304,mobile,United States_Nevada,United States,Nevada,America/Los_Angeles,2,877_Corey Chart,877,Corey Chart,cchartoc@unesco.org
1633978969,tablet,United States_Nevada,United States,Nevada,America/Los_Angeles,3,761_Aldis Premble,761,Aldis Premble,apremblel4@last.fm
1634887699,mobile,United States_Nevada,United States,Nevada,America/Los_Angeles,2,589_Yance Murrow,589,Yance Murrow,ymurrowgc@pagesperso-orange.fr
1645172124,tablet,United States_Nevada,United States,Nevada,America/Los_Angeles,3,485_Delmer Shelton,485,Delmer Shelton,dsheltondg@ehow.com
1639496604,tablet,United States_Nevada,United States,Nevada,America/Los_Angeles,3,455_Danella Ballaam,455,Danella Ballaam,dballaamcm@homestead.com
1639842306,tablet,United States_Nevada,United States,Nevada,America/Los_Angeles,3,371_Guenna Gidman,371,Guenna Gidman,ggidmanaa@hubpages.com
1644189311,laptop,United States_Nevada,United States,Nevada,America/Los_Angeles,1,293_Peirce Shankle,293,Peirce Shankle,pshankle84@bandcamp.com
1620122446,mobile,United States_Nevada,United States,Nevada,America/Los_Angeles,2,192_Doe O'Mailey,192,Doe O'Mailey,domailey5b@geocities.com
1619156204,tablet,United States_Nevada,United States,Nevada,America/Los_Angeles,3,104_Fred Townsend,104,Fred Townsend,ftownsend2v@hc360.com
1619879117,tablet,United States_Nevada,United States,Nevada,America/Los_Angeles,3,79_Moe Marcq,79,Moe Marcq,mmarcq26@harvard.edu
1648704715,tablet,United States_Georgia,United States,Georgia,America/New_York,3,951_Candi Swyn,951,Candi Swyn,cswynqe@hubpages.com
1647447157,mobile,United States_Georgia,United States,Georgia,America/New_York,2,897_Adriano Downham,897,Adriano Downham,adownhamow@desdev.cn
1632124792,mobile,United States_Georgia,United States,Georgia,America/New_York,2,881_Julie Tremollet,881,Julie Tremollet,jtremolletog@dmoz.org
1635778521,laptop,United States_Georgia,United States,Georgia,America/New_York,1,875_Helyn Vickar,875,Helyn Vickar,hvickaroa@a8.net
1640090184,mobile,United States_Georgia,United States,Georgia,America/New_York,2,852_Nikita Ledeker,852,Nikita Ledeker,nledekernn@newsvine.com
1627459876,tablet,United States_Georgia,United States,Georgia,America/New_York,3,821_Alyce Maxweell,821,Alyce Maxweell,amaxweellms@bizjournals.com
1638003685,tablet,United States_Georgia,United States,Georgia,America/New_York,3,807_Loraine Perrat,807,Loraine Perrat,lperratme@ed.gov
1623985416,tablet,United States_Georgia,United States,Georgia,America/New_York,3,805_Willie Benck,805,Willie Benck,wbenckmc@mac.com
1642318867,tablet,United States_Georgia,United States,Georgia,America/New_York,3,776_Renee Dollen,776,Renee Dollen,rdollenlj@flavors.me
1628820426,tablet,United States_Georgia,United States,Georgia,America/New_York,3,754_Maggie Wellsman,754,Maggie Wellsman,mwellsmankx@gnu.org
